sequence_index,true_label,reconstruction_error,predicted_anomaly
1113,1,0.010041252,0
1114,1,0.010362482,0
1115,1,0.010450554,0
1116,1,0.011058555,0
1117,1,0.011546927,0
1118,1,0.012048843,0
1119,1,0.012562805,1
1120,1,0.013220021,1
1121,1,0.013749683,1
1122,1,0.014346992,1
1123,1,0.015077144,1
1124,1,0.015986849,1
1125,1,0.016758183,1
1126,1,0.017577164,1
1127,1,0.018909976,1
1128,1,0.019747645,1
1129,1,0.021054981,1
1130,0,0.007826583,0
1131,0,0.007855297,0
1132,0,0.007794556,0
1133,0,0.0077986103,0
1134,0,0.007741071,0
1135,0,0.007877603,0
1136,0,0.007996876,0
1137,0,0.008032985,0
1138,0,0.008053339,0
1139,0,0.008082408,0
1140,0,0.008122328,0
1141,0,0.00807752,0
1142,0,0.008119461,0
1143,0,0.008191649,0
1144,0,0.008106997,0
1145,0,0.008055732,0
1146,0,0.008056931,0
1147,0,0.008071096,0
1148,0,0.00805097,0
1149,0,0.008071018,0
1150,0,0.008166922,0
1151,0,0.0081545105,0
1152,0,0.009779329,0
1153,0,0.009881795,0
1154,0,0.009891623,0
1155,0,0.009825998,0
1156,0,0.0080388645,0
1157,0,0.008070528,0
1158,0,0.009978778,0
1159,0,0.010037864,0
1160,0,0.008441854,0
1161,0,0.008361023,0
1162,0,0.00836432,0
1163,0,0.010351333,0
1164,0,0.010327703,0
1165,0,0.0102763055,0
1166,0,0.010180848,0
1167,0,0.010191361,0
1168,0,0.010262374,0
1169,0,0.011958533,0
1170,0,0.011973091,0
1171,0,0.011977184,0
1172,0,0.012010418,0
1173,0,0.01193472,0
1174,0,0.011997268,0
1175,0,0.012046398,0
1176,0,0.012026719,0
1177,0,0.011941198,0
1178,0,0.012001362,0
1179,0,0.012090565,0
1180,0,0.011954112,0
1181,0,0.011985395,0
1182,0,0.010199837,0
1183,0,0.010149854,0
1184,0,0.010165853,0
1185,0,0.010207002,0
1186,0,0.011989908,0
1187,0,0.011930899,0
1188,0,0.010307889,0
1189,0,0.01024484,0
1190,0,0.010135667,0
1191,0,0.010317186,0
1192,0,0.010266751,0
1193,0,0.008357266,0
1194,0,0.0083608925,0
1195,0,0.008203165,0
1196,0,0.008221432,0
1197,0,0.008118282,0
1198,0,0.008151643,0
1199,0,0.006270407,0
1200,0,0.006260106,0
1201,0,0.006208519,0
1202,0,0.006186852,0
1203,0,0.0062097143,0
1204,0,0.0061481763,0
1205,0,0.0061905915,0
1206,0,0.0063058515,0
1207,0,0.0063182004,0
1208,0,0.006498698,0
1209,0,0.006528312,0
1210,0,0.006689022,0
1211,0,0.006694089,0
1212,0,0.006833759,0
1213,0,0.006883726,0
1214,0,0.0067997375,0
1215,0,0.0069221333,0
1216,0,0.004817597,0
1217,0,0.0049238876,0
1218,0,0.004876372,0
1219,0,0.0049345633,0
1220,0,0.0049074716,0
1221,0,0.004744515,0
1222,0,0.004804213,0
1223,0,0.0047906074,0
1224,0,0.004836742,0
1225,0,0.0048990557,0
1226,0,0.004814171,0
1227,0,0.004857194,0
1228,0,0.004790871,0
1229,0,0.004740176,0
1230,0,0.0047536977,0
1231,0,0.0047425493,0
1232,0,0.0047674887,0
1233,0,0.004828305,0
1234,0,0.004911398,0
1235,0,0.004813297,0
1236,0,0.0046533328,0
1237,0,0.0046596825,0
1238,0,0.004474898,0
1239,0,0.004393326,0
1240,0,0.0044104503,0
1241,0,0.004239066,0
1242,0,0.004177223,0
1243,0,0.004199501,0
1244,0,0.004178244,0
1245,0,0.0041196677,0
1246,0,0.0040812194,0
1247,0,0.003966152,0
1248,0,0.0038588436,0
1249,0,0.003719479,0
1250,0,0.0036903555,0
1251,0,0.0036515708,0
1252,0,0.0035560566,0
1253,0,0.0036005133,0
1254,0,0.0037054392,0
1255,0,0.0035990647,0
1256,0,0.0036163907,0
1257,0,0.0036139484,0
1258,0,0.0036011564,0
1259,1,0.0035761127,0
1260,1,0.003482014,0
1261,1,0.0033974184,0
1262,1,0.0034947544,0
1263,1,0.0034233397,0
1264,1,0.0036043308,0
1265,1,0.003582229,0
1266,1,0.0036596549,0
1267,1,0.0036979658,0
1268,1,0.0037190183,0
1269,1,0.0038523884,0
1270,1,0.003678198,0
1271,1,0.0037021267,0
1272,1,0.0037027153,0
1273,1,0.003792254,0
1274,1,0.003899602,0
1275,1,0.0040308232,0
1276,1,0.00419132,0
1277,1,0.0042043184,0
1278,1,0.004341967,0
1279,1,0.004480508,0
1280,1,0.00462794,0
1281,1,0.004665236,0
1282,1,0.004652338,0
1283,1,0.0046194172,0
1284,1,0.0046215025,0
1285,1,0.0045814263,0
1286,1,0.0044681733,0
1287,1,0.004465913,0
1288,1,0.0045273434,0
1289,1,0.0046040625,0
1290,1,0.004551918,0
1291,1,0.004600698,0
1292,1,0.004401017,0
1293,1,0.004480134,0
1294,1,0.0042638434,0
1295,1,0.0042674816,0
1296,1,0.004295745,0
1297,1,0.004284866,0
1298,1,0.0043581044,0
1299,1,0.004057938,0
1300,1,0.004089701,0
1301,1,0.004205012,0
1302,1,0.0042640823,0
1303,1,0.0042205956,0
1304,1,0.0042485297,0
1305,1,0.0041175736,0
1306,1,0.004211364,0
1307,1,0.0042535523,0
1308,1,0.0041107005,0
1309,1,0.0041977894,0
1310,1,0.004047476,0
1311,1,0.0041275406,0
1312,1,0.004110775,0
1313,1,0.004305691,0
1314,1,0.004244489,0
1315,1,0.0043086126,0
1316,1,0.0044415374,0
1317,1,0.004724593,0
1318,1,0.0050640763,0
1319,1,0.005062201,0
1320,1,0.004978975,0
1321,1,0.0051091216,0
1322,1,0.005170269,0
1323,1,0.005110708,0
1324,1,0.005241344,0
1325,1,0.005410586,0
1326,1,0.005452363,0
1327,1,0.005552025,0
1328,1,0.005656459,0
1329,1,0.005733784,0
1330,1,0.005891086,0
1331,1,0.005727585,0
1332,1,0.005878377,0
1333,1,0.0061400784,0
1334,1,0.006244711,0
1335,1,0.0062182443,0
1336,1,0.0059995973,0
1337,1,0.0062891133,0
1338,1,0.006395946,0
1339,1,0.006551108,0
1340,1,0.006990828,0
1341,1,0.007363745,0
1342,1,0.0075349323,0
1343,1,0.008141636,0
1344,1,0.008467131,0
1345,1,0.008801521,0
1346,1,0.0092742555,0
1347,1,0.009524151,0
1348,1,0.009975854,0
1349,1,0.0103292735,0
1350,1,0.010940987,0
1351,1,0.011329011,0
1352,1,0.012274009,0
1353,1,0.012878183,1
1354,1,0.01357779,1
1355,1,0.014086668,1
1356,1,0.014413125,1
1357,1,0.015396536,1
1358,1,0.016154427,1
1359,1,0.016941804,1
1360,0,0.0047629555,0
1361,0,0.0046450635,0
1362,0,0.004645927,0
1363,0,0.004706674,0
1364,0,0.0047226874,0
1365,0,0.004674879,0
1366,0,0.0045845537,0
1367,0,0.0045152004,0
1368,0,0.0044686277,0
1369,0,0.0043929676,0
1370,0,0.004369439,0
1371,0,0.0044504134,0
1372,0,0.004458138,0
1373,0,0.004387183,0
1374,0,0.0044324403,0
1375,0,0.004267585,0
1376,0,0.00409782,0
1377,0,0.0042340425,0
1378,0,0.0042030034,0
1379,0,0.0042573446,0
1380,1,0.0042035165,0
1381,1,0.00426726,0
1382,1,0.0042693852,0
1383,1,0.0041596508,0
1384,1,0.0040752403,0
1385,1,0.0040450734,0
1386,1,0.0040394785,0
1387,1,0.004060523,0
1388,1,0.004204365,0
1389,1,0.004264145,0
1390,1,0.004199727,0
1391,1,0.0042415303,0
1392,1,0.0043015517,0
1393,1,0.0042293193,0
1394,1,0.004265218,0
1395,1,0.004241036,0
1396,1,0.004258992,0
1397,1,0.004386483,0
1398,1,0.0043565966,0
1399,1,0.0043891803,0
1400,1,0.0043713604,0
1401,1,0.004193196,0
1402,1,0.004104802,0
1403,1,0.0040826774,0
1404,1,0.0040768967,0
1405,1,0.0039889277,0
1406,1,0.0039142594,0
1407,1,0.0038040164,0
1408,1,0.0037605558,0
1409,1,0.0037854253,0
1410,1,0.003921634,0
1411,1,0.003928699,0
1412,1,0.0040710703,0
1413,1,0.0041164653,0
1414,1,0.0042205835,0
1415,1,0.004419645,0
1416,1,0.004462933,0
1417,1,0.004399906,0
1418,1,0.004236363,0
1419,1,0.0041265604,0
1420,1,0.004252125,0
1421,1,0.0041487273,0
1422,1,0.004163832,0
1423,1,0.0041370154,0
1424,1,0.004069499,0
1425,1,0.0041346895,0
1426,1,0.004172829,0
1427,1,0.0041818526,0
1428,1,0.004108399,0
1429,1,0.0041683745,0
1430,1,0.00428028,0
1431,1,0.004223252,0
1432,1,0.0043154093,0
1433,1,0.0042579607,0
1434,1,0.0042800796,0
1435,1,0.0041808006,0
1436,1,0.004343628,0
1437,1,0.0043966,0
1438,1,0.0044165687,0
1439,1,0.004400426,0
1440,1,0.0043562935,0
1441,1,0.004298458,0
1442,1,0.00433976,0
1443,1,0.004445357,0
1444,1,0.0043702777,0
1445,1,0.0042646048,0
1446,1,0.0041112667,0
1447,1,0.0043627108,0
1448,1,0.0044642896,0
1449,1,0.004535002,0
1450,1,0.0044947593,0
1451,1,0.0044850735,0
1452,1,0.0047173765,0
1453,1,0.0049140817,0
1454,1,0.00521195,0
1455,1,0.005429182,0
1456,1,0.005507409,0
1457,1,0.0054813237,0
1458,1,0.005666683,0
1459,1,0.005828099,0
1460,1,0.0059663006,0
1461,1,0.006223484,0
1462,1,0.00644852,0
1463,1,0.0067667114,0
1464,1,0.0071024303,0
1465,1,0.0072941086,0
1466,1,0.0075770654,0
1467,1,0.008173242,0
1468,1,0.008571558,0
1469,1,0.008873659,0
1470,1,0.009072409,0
1471,1,0.009509322,0
1472,1,0.009883915,0
1473,1,0.010671149,0
1474,1,0.01130128,0
1475,1,0.011819398,0
1476,1,0.0126114,1
1477,1,0.013150759,1
1478,1,0.013654021,1
1479,1,0.014704395,1
1480,1,0.01581854,1
1481,0,0.006237169,0
1482,0,0.0062560756,0
1483,0,0.0062991367,0
1484,0,0.008356754,0
1485,0,0.008258006,0
1486,0,0.008239146,0
1487,0,0.008068901,0
1488,0,0.008024334,0
1489,0,0.007869449,0
1490,0,0.00599535,0
1491,0,0.00605062,0
1492,0,0.0059922272,0
1493,0,0.00603195,0
1494,0,0.007885138,0
1495,0,0.007987638,0
1496,0,0.0080242315,0
1497,0,0.008118973,0
1498,0,0.008101632,0
1499,0,0.008117892,0
1500,0,0.008071389,0
1501,0,0.008103844,0
1502,0,0.008138785,0
1503,0,0.0099689355,0
1504,0,0.009866588,0
1505,0,0.009807513,0
1506,0,0.009801681,0
1507,0,0.009826015,0
1508,0,0.009731751,0
1509,0,0.009686942,0
1510,0,0.009706863,0
1511,0,0.009759657,0
1512,0,0.009775853,0
1513,0,0.009707396,0
1514,0,0.0079324795,0
1515,0,0.007910997,0
1516,0,0.007895315,0
1517,0,0.007858111,0
1518,0,0.0078280745,0
1519,0,0.007690473,0
1520,0,0.0076403827,0
1521,0,0.0075632436,0
1522,0,0.007718377,0
1523,0,0.009601199,0
1524,0,0.0078765005,0
1525,0,0.009704721,0
1526,0,0.01152116,0
1527,0,0.011537859,0
1528,0,0.0114907455,0
1529,0,0.01140355,0
1530,0,0.011405356,0
1531,0,0.011306023,0
1532,0,0.011274699,0
1533,0,0.009513046,0
1534,0,0.009511657,0
1535,0,0.011264414,0
1536,0,0.012906141,1
1537,0,0.0142772775,1
1538,0,0.014303767,1
1539,0,0.014332424,1
1540,0,0.014303602,1
1541,0,0.014323672,1
1542,0,0.014286813,1
1543,0,0.015654044,1
1544,0,0.015685774,1
1545,0,0.01577316,1
1546,0,0.015757428,1
1547,0,0.015773669,1
1548,0,0.015755164,1
1549,0,0.01582223,1
1550,0,0.015843477,1
1551,0,0.015811028,1
1552,1,0.015944934,1
1553,1,0.014410981,1
1554,1,0.01462722,1
1555,1,0.013132291,1
1556,1,0.011514737,0
1557,1,0.011426341,0
1558,1,0.0115070995,0
1559,1,0.013161825,1
1560,1,0.01312277,1
1561,1,0.013115947,1
1562,1,0.014701913,1
1563,1,0.014751672,1
1564,1,0.0149244135,1
1565,1,0.013452742,1
1566,1,0.011914519,0
1567,1,0.010312501,0
1568,1,0.010319665,0
1569,1,0.010316076,0
1570,1,0.010275088,0
1571,1,0.012090217,0
1572,1,0.01225632,0
1573,1,0.0106984945,0
1574,1,0.010782494,0
1575,1,0.010688039,0
1576,1,0.012453108,1
1577,1,0.012543757,1
1578,1,0.012508804,1
1579,1,0.012491656,1
1580,1,0.012499922,1
1581,1,0.012440646,1
1582,1,0.012406726,1
1583,1,0.012441884,1
1584,1,0.012380774,1
1585,1,0.012458252,1
1586,1,0.012376837,1
1587,1,0.012291674,0
1588,1,0.012331613,1
1589,1,0.010506884,0
1590,1,0.010518441,0
1591,1,0.0106375795,0
1592,1,0.008702658,0
1593,1,0.008753051,0
1594,1,0.008602551,0
1595,1,0.008711365,0
1596,1,0.008669034,0
1597,1,0.008546022,0
1598,1,0.0084502585,0
1599,1,0.00845513,0
1600,1,0.008452232,0
1601,1,0.0064835,0
1602,1,0.0064799557,0
1603,1,0.006572785,0
1604,1,0.006417676,0
1605,1,0.006549316,0
1606,1,0.0044821636,0
1607,1,0.004566274,0
1608,1,0.0045692064,0
1609,1,0.006749256,0
1610,1,0.0069155516,0
1611,1,0.0071073947,0
1612,1,0.00718154,0
1613,1,0.0072711916,0
1614,1,0.0073003015,0
1615,1,0.0073513007,0
1616,1,0.0073916675,0
1617,1,0.0074874307,0
1618,1,0.0077988044,0
1619,1,0.0078099826,0
1620,1,0.007879047,0
1621,1,0.00792889,0
1622,1,0.008305539,0
1623,1,0.008364851,0
1624,1,0.008364136,0
1625,1,0.008563228,0
1626,1,0.008631923,0
1627,1,0.008716769,0
1628,1,0.008889637,0
1629,1,0.009066268,0
1630,1,0.009156742,0
1631,1,0.009663957,0
1632,1,0.009898093,0
1633,1,0.009960178,0
1634,1,0.010313469,0
1635,1,0.010808888,0
1636,1,0.011441672,0
1637,1,0.011781958,0
1638,1,0.012416059,1
1639,1,0.010980222,0
1640,1,0.0115275355,0
1641,1,0.012120185,0
1642,1,0.012840095,1
1643,1,0.013757778,1
1644,1,0.014952145,1
1645,1,0.015947558,1
1646,1,0.017091256,1
1647,1,0.0182913,1
1648,1,0.019319158,1
1649,1,0.021067902,1
1650,1,0.022838645,1
1651,1,0.025784932,1
1652,1,0.029956413,1
1653,0,0.013106595,1
1654,0,0.013089479,1
1655,0,0.012964136,1
1656,0,0.012904034,1
1657,0,0.012959007,1
1658,0,0.0129882265,1
1659,0,0.013080718,1
1660,0,0.0131283505,1
1661,0,0.013206031,1
1662,0,0.013331032,1
1663,0,0.013315628,1
1664,0,0.0132464,1
1665,0,0.01333444,1
1666,0,0.013553033,1
1667,0,0.01346059,1
1668,0,0.013510469,1
1669,0,0.01192113,0
1670,0,0.012029975,0
1671,0,0.01209285,0
1672,0,0.0120889535,0
1673,0,0.012213887,0
1674,0,0.012209428,0
1675,0,0.012125556,0
1676,0,0.012189247,0
1677,0,0.012185227,0
1678,0,0.0121682035,0
1679,0,0.010428946,0
1680,0,0.01049888,0
1681,0,0.010361361,0
1682,0,0.011972714,0
1683,0,0.011975295,0
1684,0,0.013511424,1
1685,0,0.013523371,1
1686,0,0.013588657,1
1687,0,0.013592727,1
1688,0,0.012032991,0
1689,0,0.012032321,0
1690,0,0.013696808,1
1691,0,0.013611516,1
1692,0,0.01339449,1
1693,0,0.013391706,1
1694,0,0.013335308,1
1695,0,0.013404582,1
1696,0,0.011539347,0
1697,0,0.01155941,0
1698,0,0.013070149,1
1699,0,0.012987575,1
1700,0,0.013027802,1
1701,0,0.013103877,1
1702,0,0.011539081,0
1703,0,0.011439188,0
1704,0,0.011457842,0
1705,0,0.01144718,0
1706,0,0.011473237,0
1707,0,0.011457049,0
1708,0,0.011419469,0
1709,0,0.01134263,0
1710,0,0.011119572,0
1711,0,0.011268418,0
1712,0,0.009676646,0
1713,0,0.011486489,0
1714,0,0.00981435,0
1715,0,0.009847948,0
1716,0,0.00982302,0
1717,0,0.009765885,0
1718,0,0.009666599,0
1719,0,0.009782968,0
1720,0,0.007848701,0
1721,0,0.007820949,0
1722,0,0.00789071,0
1723,0,0.007831032,0
1724,0,0.007855674,0
1725,0,0.007864775,0
1726,0,0.008089085,0
1727,0,0.008129836,0
1728,0,0.006233555,0
1729,0,0.0062857037,0
1730,0,0.006158796,0
1731,0,0.0060985736,0
1732,0,0.006098266,0
1733,0,0.0062797624,0
1734,0,0.006291461,0
1735,0,0.006352196,0
1736,0,0.00625741,0
1737,0,0.0063161547,0
1738,0,0.0062195,0
1739,0,0.006223007,0
1740,0,0.0061974665,0
1741,0,0.006154263,0
1742,0,0.005977037,0
1743,0,0.0039203656,0
1744,0,0.003896822,0
1745,1,0.0038716684,0
1746,1,0.0038158745,0
1747,1,0.0038590007,0
1748,1,0.0039414233,0
1749,1,0.0038692178,0
1750,1,0.0038424942,0
1751,1,0.003988691,0
1752,1,0.0040619,0
1753,1,0.004171507,0
1754,1,0.0040488066,0
1755,1,0.0039832923,0
1756,1,0.0037124883,0
1757,1,0.0037716099,0
1758,1,0.0038099415,0
1759,1,0.0038125431,0
1760,1,0.0038972343,0
1761,1,0.003903441,0
1762,1,0.0038712386,0
1763,1,0.0036995634,0
1764,1,0.0038190302,0
1765,1,0.00385225,0
1766,1,0.003892796,0
1767,1,0.0038274024,0
1768,1,0.003979781,0
1769,1,0.0039274404,0
1770,1,0.00400202,0
1771,1,0.004024785,0
1772,1,0.004001424,0
1773,1,0.0039030204,0
1774,1,0.0038556515,0
1775,1,0.003992661,0
1776,1,0.004104572,0
1777,1,0.0040769754,0
1778,1,0.004172261,0
1779,1,0.004299425,0
1780,1,0.004444791,0
1781,1,0.004772952,0
1782,1,0.0047859126,0
1783,1,0.0048544393,0
1784,1,0.0048685297,0
1785,1,0.0048820046,0
1786,1,0.0049676206,0
1787,1,0.0050974935,0
1788,1,0.0051740985,0
1789,1,0.0054105422,0
1790,1,0.005368737,0
1791,1,0.005354979,0
1792,1,0.005485422,0
1793,1,0.0055830977,0
1794,1,0.0055780895,0
1795,1,0.0054609636,0
1796,1,0.005492097,0
1797,1,0.0054109893,0
1798,1,0.005323303,0
1799,1,0.0054339315,0
1800,1,0.0054944046,0
1801,1,0.005581045,0
1802,1,0.005437464,0
1803,1,0.005303499,0
1804,1,0.005313266,0
1805,1,0.0054364717,0
1806,1,0.0052559376,0
1807,1,0.005072046,0
1808,1,0.0050390936,0
1809,1,0.0050096973,0
1810,1,0.0051346114,0
1811,1,0.004978267,0
1812,1,0.0051261294,0
1813,1,0.005354965,0
1814,1,0.0053784773,0
1815,1,0.005477586,0
1816,1,0.0058801803,0
1817,1,0.0061501474,0
1818,1,0.00593754,0
1819,1,0.0060018525,0
1820,1,0.0060413717,0
1821,1,0.006136105,0
1822,1,0.006062383,0
1823,1,0.0063016745,0
1824,1,0.0061435946,0
1825,1,0.006311357,0
1826,1,0.0064637563,0
1827,1,0.0067984774,0
1828,1,0.0069257114,0
1829,1,0.007099694,0
1830,1,0.0071349684,0
1831,1,0.007270128,0
1832,1,0.0074520824,0
1833,1,0.0077631623,0
1834,1,0.008054346,0
1835,1,0.008237774,0
1836,1,0.009183926,0
1837,1,0.009778847,0
1838,1,0.010183048,0
1839,1,0.010666095,0
1840,1,0.01146473,0
1841,1,0.012059001,0
1842,1,0.012519843,1
1843,1,0.012940458,1
1844,1,0.014241019,1
1845,1,0.015183056,1
1846,0,0.015101899,1
1847,0,0.01532762,1
1848,0,0.013820655,1
1849,0,0.01384988,1
1850,0,0.012277682,0
1851,0,0.013855623,1
1852,0,0.013857001,1
1853,0,0.013845432,1
1854,0,0.0139157595,1
1855,0,0.013887626,1
1856,0,0.013783754,1
1857,0,0.013716583,1
1858,0,0.013856941,1
1859,0,0.013855309,1
1860,0,0.012107806,0
1861,0,0.012075326,0
1862,0,0.012049955,0
1863,0,0.011954438,0
1864,0,0.011990352,0
1865,0,0.012121917,0
1866,0,0.010613623,0
1867,0,0.010624566,0
1868,0,0.010626827,0
1869,0,0.01053014,0
1870,0,0.010567279,0
1871,0,0.010205347,0
1872,0,0.010168099,0
1873,0,0.010158829,0
1874,0,0.010100345,0
1875,0,0.01013734,0
1876,0,0.010037957,0
1877,0,0.010047248,0
1878,0,0.010053189,0
1879,0,0.009998823,0
1880,0,0.010014663,0
1881,0,0.008189648,0
1882,0,0.008205242,0
1883,0,0.008284909,0
1884,0,0.008233031,0
1885,0,0.0061916593,0
1886,0,0.006201612,0
1887,0,0.006215843,0
1888,0,0.006142501,0
1889,0,0.0040749027,0
1890,0,0.004122482,0
1891,0,0.0040074033,0
1892,0,0.0040738117,0
1893,0,0.004090495,0
1894,0,0.0040671313,0
1895,0,0.003943066,0
1896,0,0.0037067982,0
1897,0,0.0037385423,0
1898,0,0.003730001,0
1899,0,0.0037572347,0
1900,0,0.00385124,0
1901,0,0.0038570613,0
1902,0,0.003958564,0
1903,0,0.0039374004,0
1904,0,0.0038718446,0
1905,0,0.0038868706,0
1906,0,0.0038834007,0
1907,0,0.0037236162,0
1908,0,0.0037612042,0
1909,0,0.0038553432,0
1910,0,0.0038484575,0
1911,0,0.0038569192,0
1912,0,0.0038795266,0
1913,0,0.003797475,0
1914,0,0.0038327554,0
1915,0,0.0038974509,0
1916,0,0.003879472,0
1917,0,0.00380037,0
1918,0,0.0038014709,0
1919,0,0.0038425208,0
1920,0,0.0038365424,0
1921,0,0.003843758,0
1922,0,0.0037858805,0
1923,0,0.003868401,0
1924,0,0.003936261,0
1925,0,0.004051435,0
1926,0,0.004054879,0
1927,0,0.004153129,0
1928,0,0.0041472227,0
1929,0,0.006349724,0
1930,0,0.006242316,0
1931,0,0.0063061565,0
1932,0,0.006197787,0
1933,0,0.0061449837,0
1934,0,0.006259488,0
1935,0,0.006218585,0
1936,0,0.0063612186,0
1937,0,0.0064082816,0
1938,0,0.0063502286,0
1939,0,0.006305878,0
1940,0,0.0062105963,0
1941,0,0.006347296,0
1942,0,0.0063141487,0
1943,0,0.006392302,0
1944,0,0.006500877,0
1945,0,0.0066402317,0
1946,0,0.0066705123,0
1947,0,0.0066703768,0
1948,0,0.006584635,0
1949,0,0.006561162,0
1950,0,0.006736888,0
1951,0,0.006717134,0
1952,0,0.006780549,0
1953,0,0.0067957505,0
1954,0,0.0068455,0
1955,0,0.0069114347,0
1956,1,0.0068714777,0
1957,1,0.006765596,0
1958,1,0.0068392586,0
1959,1,0.0047148494,0
1960,1,0.004780572,0
1961,1,0.0048346156,0
1962,1,0.004797962,0
1963,1,0.004815211,0
1964,1,0.004785015,0
1965,1,0.004917437,0
1966,1,0.00475397,0
1967,1,0.0047924197,0
1968,1,0.004859774,0
1969,1,0.004927556,0
1970,1,0.0049519246,0
1971,1,0.0047468133,0
1972,1,0.004714561,0
1973,1,0.0047763297,0
1974,1,0.0047455546,0
1975,1,0.006872978,0
1976,1,0.0068907146,0
1977,1,0.00681277,0
1978,1,0.0068412614,0
1979,1,0.006793107,0
1980,1,0.0066175763,0
1981,1,0.0066782106,0
1982,1,0.006416044,0
1983,1,0.0063303057,0
1984,1,0.0063549103,0
1985,1,0.006202468,0
1986,1,0.0061808913,0
1987,1,0.0062705115,0
1988,1,0.0060722097,0
1989,1,0.0060287807,0
1990,1,0.0060607046,0
1991,1,0.006047836,0
1992,1,0.0060780225,0
1993,1,0.0061028292,0
1994,1,0.00616896,0
1995,1,0.006168572,0
1996,1,0.0060975924,0
1997,1,0.0060642688,0
1998,1,0.0060267323,0
1999,1,0.0060497266,0
2000,1,0.0061924574,0
2001,1,0.0062174946,0
2002,1,0.00622682,0
2003,1,0.006085414,0
2004,1,0.006330101,0
2005,1,0.004184137,0
2006,1,0.004249112,0
2007,1,0.0042648357,0
2008,1,0.0043143793,0
2009,1,0.0042617144,0
2010,1,0.004407487,0
2011,1,0.0046808743,0
2012,1,0.004825003,0
2013,1,0.0049152225,0
2014,1,0.004823383,0
2015,1,0.0048562004,0
2016,1,0.0048704688,0
2017,1,0.0047439355,0
2018,1,0.0046903626,0
2019,1,0.0046570445,0
2020,1,0.004772565,0
2021,1,0.00495822,0
2022,1,0.004905049,0
2023,1,0.004982964,0
2024,1,0.005031228,0
2025,1,0.005117122,0
2026,1,0.0055505116,0
2027,1,0.0057342374,0
2028,1,0.005860269,0
2029,1,0.0060857753,0
2030,1,0.0062273215,0
2031,1,0.0062958193,0
2032,1,0.0064060013,0
2033,1,0.00644793,0
2034,1,0.006472504,0
2035,1,0.006786603,0
2036,1,0.0070009837,0
2037,1,0.007279645,0
2038,1,0.007469093,0
2039,1,0.0077805314,0
2040,1,0.008019252,0
2041,1,0.008349238,0
2042,1,0.00882937,0
2043,1,0.009455177,0
2044,1,0.010087995,0
2045,1,0.010593333,0
2046,1,0.011216418,0
2047,1,0.012083746,0
2048,1,0.012917761,1
2049,1,0.013481668,1
2050,1,0.014253226,1
2051,1,0.014853716,1
2052,1,0.016070215,1
2053,1,0.017109843,1
2054,1,0.01840534,1
2055,1,0.019741075,1
2056,1,0.020897964,1
2057,0,0.004042332,0
2058,0,0.0039843516,0
2059,0,0.0041557075,0
2060,0,0.004163037,0
2061,0,0.0041354997,0
2062,0,0.004074725,0
2063,0,0.004188346,0
2064,0,0.0041458257,0
2065,0,0.0041335784,0
2066,0,0.004075733,0
2067,0,0.004148189,0
2068,0,0.003976057,0
2069,0,0.003907907,0
2070,0,0.003811818,0
2071,0,0.0038922362,0
2072,0,0.0038495786,0
2073,0,0.0037787403,0
2074,0,0.0038059363,0
2075,0,0.0037696457,0
2076,0,0.0038154584,0
2077,0,0.003879187,0
2078,0,0.003892736,0
2079,0,0.003883977,0
2080,0,0.003821469,0
2081,0,0.0038591835,0
2082,0,0.0039057701,0
2083,0,0.0038499995,0
2084,0,0.003907559,0
2085,0,0.003913803,0
2086,0,0.003937691,0
2087,0,0.0039998214,0
2088,0,0.0040333606,0
2089,0,0.003929873,0
2090,0,0.0039041752,0
2091,0,0.003855308,0
2092,0,0.0039029378,0
2093,0,0.003861862,0
2094,0,0.0039031229,0
2095,0,0.003878652,0
2096,0,0.0039016206,0
2097,1,0.0038508438,0
2098,1,0.003907823,0
2099,1,0.003906529,0
2100,1,0.0040016905,0
2101,1,0.003908469,0
2102,1,0.0038672704,0
2103,1,0.0038685745,0
2104,1,0.0039778566,0
2105,1,0.004003521,0
2106,1,0.003979655,0
2107,1,0.0039255954,0
2108,1,0.0039173895,0
2109,1,0.0039452277,0
2110,1,0.004084656,0
2111,1,0.0041058525,0
2112,1,0.004126604,0
2113,1,0.00418754,0
2114,1,0.00415085,0
2115,1,0.0041171215,0
2116,1,0.004153869,0
2117,1,0.004100003,0
2118,1,0.004193093,0
2119,1,0.0043759914,0
2120,1,0.00446437,0
2121,1,0.004443152,0
2122,1,0.0043968246,0
2123,1,0.0044787414,0
2124,1,0.0044495948,0
2125,1,0.0044903373,0
2126,1,0.004451311,0
2127,1,0.0043601524,0
2128,1,0.0043861405,0
2129,1,0.0043991767,0
2130,1,0.004374019,0
2131,1,0.0043440424,0
2132,1,0.004376584,0
2133,1,0.0044769566,0
2134,1,0.0043178303,0
2135,1,0.0042943927,0
2136,1,0.0044170236,0
2137,1,0.0043994524,0
2138,1,0.0044111167,0
2139,1,0.0043618977,0
2140,1,0.004098823,0
2141,1,0.004156992,0
2142,1,0.0040674494,0
2143,1,0.00402393,0
2144,1,0.003992389,0
2145,1,0.0042018252,0
2146,1,0.0040816446,0
2147,1,0.0041872915,0
2148,1,0.004128787,0
2149,1,0.0042125485,0
2150,1,0.0041793548,0
2151,1,0.004346329,0
2152,1,0.0045919004,0
2153,1,0.004493645,0
2154,1,0.0046500494,0
2155,1,0.0046093846,0
2156,1,0.0047910637,0
2157,1,0.005032139,0
2158,1,0.0049187345,0
